subject,condition,0,1,2,3,4,5,6,7
43,no_back,0.0171137414176041,0.0246153147537444,0.0280892779103588,0.0324986155571327,0.0394690836934256,0.0423818196063522,0.0487113661711464,0.0471434831957179
43,two_back,0.018119084765358,0.0234813399549775,0.0270299550751357,0.0310415504273205,0.0301838211970389,0.0334222999257859,0.0252890985581269,0.031956660321615
44,no_back,0.015133851408988,0.0217305658680097,0.0266397691448605,0.0330884085010063,0.0382929561269324,0.0412610520533424,0.039194390342943,0.0420072008780287
44,two_back,0.0063507490163731,0.0100259353326332,0.0092286662542559,0.0120981865718248,0.0101954844924385,0.0101386305646401,0.0028881793559454,0.0034841751837315
45,no_back,0.0184958507322207,0.0242521708615199,0.0297797875106561,0.0345757526846739,0.037453515875713,0.0413155196848039,0.0418293829718212,0.048998481843069
45,two_back,0.0196845757650093,0.0232637817491822,0.0260704158107422,0.0283561848708009,0.0304106713559755,0.0311742794806338,0.028685130387274,0.0296227973336338
46,no_back,0.0151669581177891,0.0186604797046643,0.0267550223842875,0.0334751362022629,0.036528191399558,0.0383423881433003,0.0310834413288205,0.0373000523485731
46,two_back,0.0079861494106278,0.009992460327023,0.0098269869851299,0.0095998214902253,0.0092844829927745,0.0104738001727651,0.0152397513228567,0.0115298313286555
47,no_back,0.0171396699772341,0.0215723214200604,0.0239947983763022,0.0293586802767958,0.0342686050794091,0.0356441073074459,0.0330645155107961,0.0360880046049892
47,two_back,0.0117776444298436,0.0144732471275496,0.0152873952749262,0.0147104634533206,0.0141097495410877,0.0163100401098515,0.0159877045109513,0.0170267604453384
48,no_back,0.0032649515847513,0.0085727556665331,0.0137973229759771,0.0180086566237985,0.0220590151950606,0.0293275922368148,0.0393404552733696,0.0482215617652818
48,two_back,0.0079257485586879,0.0087438196161199,0.0110927919543627,0.0118979092284261,0.0125783203781702,0.015240990942665,0.0218226017187018,0.0220928963777862
49,no_back,0.0083617187753119,0.0136137270724015,0.0139412750559718,0.0136583771266289,0.0104441191829627,0.0113370982120653,0.0084943088045346,0.00938129419651
49,two_back,0.0095554025082347,0.0149472164218752,0.0165719506918821,0.0173994863961115,0.0184911895127839,0.0202760386287223,0.0215440620770581,0.0218787079662824
50,no_back,0.0143618192190836,0.0131889799287605,0.0113571677305356,0.0156259446201893,0.0217134636182625,0.0240250370363856,0.032367503734037,0.0269213298622059
50,two_back,0.0117311964332361,0.0143390318446677,0.0136521924177377,0.0119510262213804,0.0100033626960723,0.0113564169487644,0.0065237745472948,0.0113975187220672
51,no_back,0.010053213191472,0.0155252642486541,0.0235140100148989,0.0301640687785014,0.0380537743742176,0.0418464513060528,0.0443059724310573,0.0453666113683996
51,two_back,0.019170741788871,0.0264355275662147,0.0293161561804601,0.034804498920804,0.0373758785626445,0.0386931416407543,0.0380574591369611,0.0410034538231954
52,no_back,0.0073243141699897,0.0161812196902109,0.0164952923211846,0.0205485632478493,0.0257374733324245,0.0290322738966191,0.0293776689878672,0.0284070693336582
52,two_back,0.0140616029613971,0.0156675146135136,0.0188938374955343,0.0245346150601935,0.0260590583828383,0.0277982208261008,0.0245745419836189,0.0272158644217072
53,no_back,0.0089188457679734,0.0112638611201791,0.014755755797123,0.0155782959064168,0.0148663059716279,0.0171545013047227,-0.0044266218457398,-0.0011963492725809
53,two_back,0.0123868393895844,0.0173327088796236,0.0186609738921219,0.0235599674605179,0.0231366644467715,0.0248724646399682,0.0198274192571736,0.0213732593065443
54,no_back,0.0010641227384537,0.0018606356670259,0.0037086865615705,0.0017899991939143,-0.0012335028942148,-0.0004163567899716,0.0024557733309692,0.0037109516247335
54,two_back,0.0110670604376405,0.0133813568941341,0.0173607059403628,0.0188068384064728,0.0151600805333779,0.0161226392614504,0.0121468063005953,0.0123658566823817
55,no_back,-0.0028665222143449,-0.0014077643053922,-0.0075108995345905,-0.0059291095022685,-0.0063759038751681,-0.003354691681796,-0.004508188386822,7.708941354659326e-05
55,two_back,-0.0009428203545043,0.0004850695109937,0.0004034822615602,0.0004846152255647,-0.0002211643671066,0.001396344814123,0.0015161544046153,0.0019520474403228
56,no_back,0.0013120927623361,0.0050991355141254,0.0065580631940383,0.0094110546392329,0.0121824480196479,0.015658185112184,0.0185236051978791,0.0211236617674192
56,two_back,0.0074374970558531,0.0096968632967302,0.0126538927635144,0.0149345453015653,0.0143613252689111,0.0154035872815135,0.0152892309336406,0.0141656030675023
57,no_back,0.0062364684614309,0.0094488757522761,0.0131724692206709,0.0168050636529159,0.0208427630222383,0.0246326013927504,0.0273162273683562,0.031773223659544
57,two_back,0.0055794755606037,0.0070453868508182,0.0110052867888265,0.0148817593127811,0.0158372838380194,0.0187508206586759,0.0146057040245987,0.0186422019040796
58,no_back,0.0039928303512431,0.0094675013006909,0.0146103551530054,0.0220157095416133,0.0298139543098989,0.0361098541929529,0.038327721740686,0.044121418189908
58,two_back,0.006111071562307,0.0075958262248656,0.0076471630426575,0.0093989797360165,0.0171212862482342,0.0194222122918365,0.0227204588992115,0.0214406606618121
59,no_back,0.0089061315209838,0.010411176544381,0.0132089653895789,0.0182164413584102,0.0214940476547091,0.0212490659383109,0.0273872506710135,0.0276730658113154
59,two_back,0.0152585501699835,0.0188801080477841,0.0256449767753374,0.030527694241123,0.0399297810381943,0.0436343975789165,0.0439504733240237,0.0454260698024744
60,no_back,0.013446261365467,0.0204987875720738,0.0240626908739101,0.0262601790626188,0.0240380161998247,0.0237139000800444,0.0224347033949469,0.0208765565573743
60,two_back,0.0267926262796017,0.0312887492330122,0.0349386432587466,0.0370468139695674,0.0370060947160444,0.0391779760039802,0.0377143379237512,0.0397812182090395
61,no_back,0.021303460220767,0.0268251823094191,0.0307314276282415,0.036269367217151,0.0401266508810871,0.0432254418004082,0.0494860896991457,0.0515426494614537
61,two_back,0.019177419787807,0.0229878809058474,0.0252570888579106,0.0272933693486241,0.0297470798617457,0.03316496450952,0.0321730418298352,0.0356630465780384
62,no_back,0.0173788057470963,0.0219069968914159,0.0245496383969109,0.0279781027904709,0.0317677726079264,0.0359459081829257,0.0364902392314152,0.0408646597193046
62,two_back,0.0154520486575909,0.0209012624747185,0.0248434009752825,0.0261074819507427,0.0275630536102331,0.0285977047100939,0.0185362130861973,0.0220496278450861
63,no_back,0.0156769592137477,0.0170394388651693,0.0199514669438601,0.0222523888657184,0.0212713370556008,0.023694287633449,0.026665882978147,0.0268835476455091
63,two_back,0.0104957214026202,0.0107259426570667,0.0115398221496005,0.0128322925083645,0.01440534350664,0.013517118305442,0.0085412443909151,0.0080187805914155
64,no_back,0.0164742601503735,0.0185073584600849,0.0206216835397393,0.0273036088925205,0.0349334075263085,0.0398112036410709,0.0413670241955257,0.0441034964361676
64,two_back,0.0236074019856656,0.0295092551666474,0.0321254384132298,0.0371462513301948,0.0425299986219725,0.0470303396195173,0.0396127719020616,0.0440734459334873
65,no_back,0.0158074084806211,0.0206087944310931,0.0263438647037027,0.0308026825219528,0.032628741063891,0.0392260323351598,0.0413056410610094,0.0491178172114334
65,two_back,0.0092933046416585,0.0128489802189529,0.01294843974229,0.0129145063036797,0.0131861936053376,0.014987330626513,0.0121658660192514,0.0140123411364658
66,no_back,0.0027839305820569,0.0027179937478282,0.0059126801351474,0.0098030201843085,0.0074839786662334,0.008456210006563,0.0085989834828843,0.0083596782110252
66,two_back,-0.0003340583833528,0.0057835088963314,0.013573379009924,0.024886676892916,0.0344465840410003,0.0385900086379547,0.0361014108469774,0.036167001661532
67,no_back,0.0334039698769755,0.0351919386740056,0.0362531356832673,0.0379869228762398,0.0403993500198024,0.0407878194409881,0.0439911316194444,0.0423789969822361
67,two_back,0.0325495028612334,0.0361658301445239,0.0380427300204306,0.0396359787230846,0.0406508442070561,0.0436372413306401,0.0455595605133864,0.047397899554742
68,no_back,0.0167399021461107,0.0237933944913137,0.0291308607485043,0.0346143125314138,0.0353340084881355,0.0372373030559291,0.0405531054364497,0.0389310764239876
68,two_back,0.0106048216027904,0.0192261376227175,0.0235666354001278,0.0283402780504531,0.0297415615855296,0.0306355378661875,0.0270327763026727,0.0320128339371233
69,no_back,0.0124751432500318,0.0157359516165869,0.0208351791515833,0.0248585216559018,0.0248422983387704,0.0270607612160203,0.0210384695866602,0.0257163797383381
69,two_back,0.0088436137603192,0.0090902183195394,0.0079280213026766,0.0084069614738645,0.0113397105278572,0.0118113268436317,0.0126150842976473,0.0124416831027481
70,no_back,0.0048998144368779,0.0078687699913148,0.0125746189483004,0.0189240967320751,0.0250434517833421,0.0301684657993646,0.0352995329664835,0.0364890053002449
70,two_back,-0.0005290994771809,0.0058475815098499,0.0133730433048378,0.0172556400931546,0.0168032042487345,0.0169681895205133,0.0211782103610528,0.0190173569549153
71,no_back,0.0073786214570109,0.0107134724126057,0.0139191232643298,0.0164565520213903,0.0164277223220908,0.0221539235851249,0.0226917977474186,0.0260553933594518
71,two_back,0.0088236746756389,0.0008239055348908,0.0019641969678552,0.0020001056119619,0.0052502451495628,0.0048640526493781,0.0027350240297083,0.0073608465157722
72,no_back,0.0141983799923576,0.0418843250016591,0.0518609710581851,0.0533464599861382,0.0503266416200857,0.0521172862003724,0.0537550682197149,0.0610999746000076
72,two_back,0.0146452383681466,0.028131298489708,0.0348494395506684,0.0326424408449399,0.0286936495129586,0.0263819610870552,0.0205641070191555,0.0219945007012833
73,no_back,0.0086205854055063,0.0182728877043585,0.0228861048478645,0.0245230244677008,0.0248961152778086,0.0265761408938671,0.0275300906241915,0.0291312990237153
73,two_back,0.0136431436214706,0.0177885211155684,0.0191201863484124,0.0213840277681127,0.0224369481237777,0.0244112738586353,0.0236046879677781,0.024992751855411
74,no_back,0.0009767670524723,0.0025733536203227,0.0020505741317719,0.0025510331302007,0.0040032295119417,0.0068546152823115,0.0083763204538489,0.0144873013121254
74,two_back,0.0026307477343578,0.0074346060697746,0.0060689194080881,0.004863253103326,0.0064793715098006,0.0102964183013092,0.0102382257788053,0.0120663813123645
75,no_back,0.0096580294331014,0.0141636342913174,0.0158247634472022,0.0173896459495898,0.0155035501039117,0.0172822723405105,0.0192070512787902,0.022401962254575
75,two_back,0.0132271890355928,0.0178997917694041,0.0213064638017714,0.0230850934514502,0.0195240807859813,0.0210571610426206,0.0132090346150296,0.0163810986007208
76,no_back,0.0056031350524598,0.0097752509552183,0.0111391841121455,0.0145183328138294,0.0226557575609287,0.0256065392447601,0.0298611332169021,0.0297011247100759
76,two_back,0.0164347931693321,0.0190448413125753,0.0240448379459275,0.026784092002964,0.0229791518166868,0.0233289267126748,0.0202538927641426,0.0186878869172185
77,no_back,0.0128807279530733,0.0183866917911689,0.0214215703951141,0.0256209405031682,0.0244507689013399,0.0267596217848526,0.0240323216444117,0.0247326429793471
77,two_back,0.0170375005755785,0.0198853730693516,0.023093909621091,0.0254992646894756,0.0246784709625412,0.0267523708092268,0.0180018891030037,0.0198831229380538
78,no_back,0.0175476257937887,0.0179512419592726,0.0208624576372437,0.0231485059857666,0.0291536983657188,0.0314950358573602,0.032708292281043,0.036708520545028
78,two_back,0.0180225186856577,0.0179722325910465,0.0229864095810635,0.0279955043145071,0.0314224905745854,0.0312869135761554,0.0322635614126017,0.0347098185737837
79,no_back,0.0231424946783179,0.0306405151008161,0.0330415540171804,0.038714893290715,0.0431354202306888,0.0441283394875547,0.0475734671991975,0.04843647181267
79,two_back,0.0279835937830062,0.0328689472775959,0.0345162104758882,0.0342783373143448,0.0333811706830515,0.0342201218546928,0.0305593466329919,0.0312616626423729
80,no_back,-0.0035695684135464,0.0001418329395588,0.0026146078815485,0.0029168555459533,0.004440015610391,0.0047884387030925,0.0075179226695293,0.0088121731172526
80,two_back,0.0055894781881055,0.0080382084740762,0.0118706559454739,0.0154876286525309,0.0199954719410214,0.0191605472848504,0.0193002418568243,0.0162276089644394
81,no_back,0.0144662465873137,0.0189567442218821,0.0257989125392087,0.0295632438090014,0.0327253631375884,0.037220644253671,0.0374201477881899,0.0430162818528378
81,two_back,0.0097412822268552,0.0116713893577677,0.016374778204526,0.0163900473077116,0.0149647370201304,0.0159819078249666,0.0154958961696278,0.0187408519706105
82,no_back,0.0078825622310392,0.0113974917813067,0.0198710049065532,0.0243318357743635,0.0299619700211684,0.0319926705362705,0.0355259218065905,0.0389028155932029
82,two_back,0.0215064196777549,0.0243914308776897,0.0281098555565334,0.0330969996747715,0.0394885380751624,0.0419303404759666,0.0397950641806363,0.0424547487234424
83,no_back,0.0021302955075768,0.0048794879107443,0.006157777734657,0.0067353049814471,0.0090107101064665,0.0100009635077805,0.0115562978449352,0.0125302744122651
83,two_back,0.0032650436500539,0.0042911368300221,0.0055875841454077,0.007319259060184,0.0084330076315099,0.0086862900080961,0.0112225681039624,0.0091476809981552
84,no_back,0.0039594012577686,0.0031352064803815,0.0020391997443547,9.570452100742824e-05,0.0033322189739175,0.0018219762224593,0.0057725141237742,0.0040337777938111
84,two_back,0.0083528803033044,0.011019476017894,0.0134301856620288,0.0166468041985691,0.0208230662628589,0.0234952063447469,0.0263826448281725,0.0290132884075593
85,no_back,0.0145546880090431,0.0198492126224905,0.0224240794566288,0.0283080353394547,0.0322195924773644,0.0369109214284066,0.0353671936571439,0.0366253735637166
85,two_back,0.0170215946141525,0.0211074307643585,0.024197436746271,0.0234026605772443,0.020022032301109,0.0232286443536022,0.0214362629614292,0.0244691072170928
86,no_back,0.0090851329721817,0.0132635521396209,0.0140156799962131,0.0151430638223275,0.0187412702368514,0.0235905442862552,0.0295605505557756,0.0308718531439134
86,two_back,0.0086550506630826,0.0123646479255198,0.0165067871664925,0.0222777341626597,0.0284518260786552,0.0316877916796672,0.037176552503635,0.0376657195607304
87,no_back,0.0127114345811155,0.0174887801750404,0.0249557512455548,0.0299252531018646,0.0356755761095363,0.0384109463199584,0.0400795990133377,0.0422907512147607
87,two_back,0.0244425836412214,0.0275581454778186,0.0293490020924922,0.032159824453239,0.0341158802664675,0.0363389961945032,0.0356709502809225,0.0385705697315574
88,no_back,0.006473746785069,0.0056094752222796,0.0020528214220779,0.0011083807190339,-0.0014679017710085,-0.0010185339905269,0.0037485147859564,0.0003166262875768
88,two_back,0.009444066467902,0.0116032007313497,0.013675800658579,0.0149320717201966,0.0162665707925189,0.0187604328837091,0.0170819865855312,0.0206096667137136
89,no_back,0.0050107018909538,0.0073047246294697,0.0091720930528331,0.0097218555654433,0.0091592737224524,0.0094102661315507,0.0085259782125437,0.0091414511684326
